Sample	bam_file	total_reads	mapped_reads	mapped_bases	sequenced_bases	mean_insert_size	median_insert_size	mean_mapping_quality	general_error_rate	mean_coverage	percentage_aligned
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_35_4_qualimap_bamqc | Tehran_35_4	/home/santang3/scratch/glue/results/bam/final/Tehran_35_4_merged_sorted_dupsMarked.bam	10836281.0	8896235.0	1162461983.0	1159839483.0	134772.6727	178.0	12.4572	0.0201	1.2638	82.09675441233021
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_35_5_qualimap_bamqc | Tehran_35_5	/home/santang3/scratch/glue/results/bam/final/Tehran_35_5_merged_sorted_dupsMarked.bam	15596339.0	15121715.0	1665241457.0	1662496120.0	25585.2283	109.0	11.7069	0.0163	1.8104	96.95682429062359
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_35_6_qualimap_bamqc | Tehran_35_6	/home/santang3/scratch/glue/results/bam/final/Tehran_35_6_merged_sorted_dupsMarked.bam	11837452.0	11364409.0	1499372674.0	1496055201.0	126841.1089	159.0	12.3626	0.0199	1.6301	96.00384440840816
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_35_7_qualimap_bamqc | Tehran_35_7	/home/santang3/scratch/glue/results/bam/final/Tehran_35_7_merged_sorted_dupsMarked.bam	8511691.0	8205324.0	1185904260.0	1182729403.0	302470.8463	368.0	13.5415	0.0228	1.2893	96.40063296470701
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_35_8_qualimap_bamqc | Tehran_35_8	/home/santang3/scratch/glue/results/bam/final/Tehran_35_8_merged_sorted_dupsMarked.bam	21000783.0	19555787.0	2455084057.0	2449380239.0	102212.5604	132.0	12.536	0.0192	2.6691	93.11932321761527
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_35_9_qualimap_bamqc | Tehran_35_9	/home/santang3/scratch/glue/results/bam/final/Tehran_35_9_merged_sorted_dupsMarked.bam	8005831.0	7802678.0	1109586594.0	1106749795.0	209822.521	235.0	12.7899	0.0217	1.2063	97.46243706618338
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_36_10_qualimap_bamqc | Tehran_36_10	/home/santang3/scratch/glue/results/bam/final/Tehran_36_10_merged_sorted_dupsMarked.bam	8555752.0	7626315.0	1083709720.0	1081201965.0	217641.4198	264.0	13.6573	0.0215	1.1782	89.13670008200332
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_36_11_qualimap_bamqc | Tehran_36_11	/home/santang3/scratch/glue/results/bam/final/Tehran_36_11_merged_sorted_dupsMarked.bam	17095759.0	16569517.0	1976964293.0	1973319331.0	37866.544	120.0	12.1366	0.0179	2.1493	96.92179797340381
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_36_1_qualimap_bamqc | Tehran_36_1	/home/santang3/scratch/glue/results/bam/final/Tehran_36_1_merged_sorted_dupsMarked.bam	7554370.0	1765401.0	240725678.0	240158098.0	281393.8031	293.0	11.5631	0.0221	0.2617	23.369268383730212
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_36_3_qualimap_bamqc | Tehran_36_3	/home/santang3/scratch/glue/results/bam/final/Tehran_36_3_merged_sorted_dupsMarked.bam	7292046.0	7047609.0	1016548012.0	1013797877.0	313457.961	432.0	12.6898	0.0237	1.1051	96.64789552890916
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_36_5_qualimap_bamqc | Tehran_36_5	/home/santang3/scratch/glue/results/bam/final/Tehran_36_5_merged_sorted_dupsMarked.bam	10692905.0	10408952.0	1255609321.0	1253065063.0	62013.1609	122.0	12.4669	0.0174	1.365	97.34447280696872
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_36_6_qualimap_bamqc | Tehran_36_6	/home/santang3/scratch/glue/results/bam/final/Tehran_36_6_merged_sorted_dupsMarked.bam	8489766.0	8106028.0	1164693656.0	1161954866.0	244405.1087	290.0	13.9826	0.0224	1.2662	95.4799932059376
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_36_7_qualimap_bamqc | Tehran_36_7	/home/santang3/scratch/glue/results/bam/final/Tehran_36_7_merged_sorted_dupsMarked.bam	8831916.0	7684081.0	1103455483.0	1100874240.0	248972.9144	329.0	13.8197	0.0221	1.1996	87.00355619324279
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_36_8_qualimap_bamqc | Tehran_36_8	/home/santang3/scratch/glue/results/bam/final/Tehran_36_8_merged_sorted_dupsMarked.bam	8950380.0	7649488.0	1101068663.0	1098601286.0	222815.4843	332.0	13.8484	0.0217	1.197	85.46551096154576
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_36_9_qualimap_bamqc | Tehran_36_9	/home/santang3/scratch/glue/results/bam/final/Tehran_36_9_merged_sorted_dupsMarked.bam	8654227.0	7003725.0	1009159112.0	1006700883.0	320398.714	378.0	13.5096	0.0216	1.0971	80.92837176561234
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_37_10_qualimap_bamqc | Tehran_37_10	/home/santang3/scratch/glue/results/bam/final/Tehran_37_10_merged_sorted_dupsMarked.bam	9700406.0	9467989.0	1340514619.0	1336982376.0	227160.3529	231.0	13.3784	0.0222	1.4573	97.60404873775387
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_37_1_qualimap_bamqc | Tehran_37_1	/home/santang3/scratch/glue/results/bam/final/Tehran_37_1_merged_sorted_dupsMarked.bam	276717.0	248316.0	30851176.0	30784978.0	105258.5738	138.0	6.0428	0.0197	0.0335	89.73644553822136
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_37_2_qualimap_bamqc | Tehran_37_2	/home/santang3/scratch/glue/results/bam/final/Tehran_37_2_merged_sorted_dupsMarked.bam	9871174.0	9714061.0	1378144474.0	1374645235.0	194271.9462	268.0	13.608	0.0199	1.4983	98.40836561081792
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_37_3_qualimap_bamqc | Tehran_37_3	/home/santang3/scratch/glue/results/bam/final/Tehran_37_3_merged_sorted_dupsMarked.bam	9060714.0	8440925.0	1187953715.0	1185129022.0	169657.1897	200.0	13.5694	0.021	1.2915	93.15960088796534
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_37_4_qualimap_bamqc | Tehran_37_4	/home/santang3/scratch/glue/results/bam/final/Tehran_37_4_merged_sorted_dupsMarked.bam	10954916.0	10577841.0	1476879223.0	1473642436.0	140115.5002	198.0	13.6754	0.0194	1.6056	96.55793800700982
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_37_5_qualimap_bamqc | Tehran_37_5	/home/santang3/scratch/glue/results/bam/final/Tehran_37_5_merged_sorted_dupsMarked.bam	10598819.0	9014336.0	1245151809.0	1242442751.0	143473.4217	192.0	13.3033	0.0198	1.3537	85.05038155666212
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_37_6_qualimap_bamqc | Tehran_37_6	/home/santang3/scratch/glue/results/bam/final/Tehran_37_6_merged_sorted_dupsMarked.bam	8577782.0	8431569.0	1199847880.0	1197126188.0	186077.2485	236.0	13.2869	0.0207	1.3044	98.29544513954774
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_37_7_qualimap_bamqc | Tehran_37_7	/home/santang3/scratch/glue/results/bam/final/Tehran_37_7_merged_sorted_dupsMarked.bam	11219034.0	10870609.0	1487281646.0	1484210506.0	144077.2254	167.0	12.9713	0.0199	1.6169	96.8943404574761
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_37_9_qualimap_bamqc | Tehran_37_9	/home/santang3/scratch/glue/results/bam/final/Tehran_37_9_merged_sorted_dupsMarked.bam	7603098.0	7303417.0	1027722717.0	1025373189.0	172204.0142	189.0	13.3032	0.0202	1.1173	96.05843565346652
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_38_10_qualimap_bamqc | Tehran_38_10	/home/santang3/scratch/glue/results/bam/final/Tehran_38_10_merged_sorted_dupsMarked.bam	26941006.0	23699621.0	2995210179.0	2988484170.0	95394.1838	134.0	12.9731	0.0188	3.2563	87.96858216801556
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_38_1_qualimap_bamqc | Tehran_38_1	/home/santang3/scratch/glue/results/bam/final/Tehran_38_1_merged_sorted_dupsMarked.bam	12324498.0	9627842.0	1304115356.0	1301353527.0	116717.5718	175.0	13.2108	0.0192	1.4178	78.11954693813898
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_38_2_qualimap_bamqc | Tehran_38_2	/home/santang3/scratch/glue/results/bam/final/Tehran_38_2_merged_sorted_dupsMarked.bam	10864987.0	4227888.0	573211810.0	571909723.0	186859.4557	214.0	12.5382	0.0204	0.6232	38.912959582924486
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_38_5_qualimap_bamqc | Tehran_38_5	/home/santang3/scratch/glue/results/bam/final/Tehran_38_5_merged_sorted_dupsMarked.bam	6497249.0	5659058.0	766828186.0	765181837.0	129318.4258	174.0	12.2354	0.0187	0.8337	87.09929387037498
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_38_6_qualimap_bamqc | Tehran_38_6	/home/santang3/scratch/glue/results/bam/final/Tehran_38_6_merged_sorted_dupsMarked.bam	9411891.0	9109950.0	1301365141.0	1298380057.0	193759.8398	278.0	13.1023	0.0203	1.4148	96.79191992342453
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_38_7_qualimap_bamqc | Tehran_38_7	/home/santang3/scratch/glue/results/bam/final/Tehran_38_7_merged_sorted_dupsMarked.bam	11567219.0	6503845.0	927847087.0	925706604.0	264784.9894	287.0	13.2979	0.0204	1.0087	56.22652255481633
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_38_8_qualimap_bamqc | Tehran_38_8	/home/santang3/scratch/glue/results/bam/final/Tehran_38_8_merged_sorted_dupsMarked.bam	7548887.0	6972077.0	1003623681.0	1001600213.0	180031.7305	342.0	13.4746	0.0184	1.0911	92.35900603625409
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_38_9_qualimap_bamqc | Tehran_38_9	/home/santang3/scratch/glue/results/bam/final/Tehran_38_9_merged_sorted_dupsMarked.bam	11324121.0	10515738.0	1513728755.0	1510475958.0	269345.4396	281.0	13.3279	0.0211	1.6457	92.86140619656042
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_39_10_qualimap_bamqc | Tehran_39_10	/home/santang3/scratch/glue/results/bam/final/Tehran_39_10_merged_sorted_dupsMarked.bam	12006109.0	10376847.0	1407733327.0	1404730353.0	142991.3954	159.0	12.8456	0.0196	1.5304	86.42972506746356
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_39_1_qualimap_bamqc | Tehran_39_1	/home/santang3/scratch/glue/results/bam/final/Tehran_39_1_merged_sorted_dupsMarked.bam	11481266.0	8588257.0	1190573915.0	1188194420.0	112532.5548	196.0	13.2154	0.0187	1.2943	74.80235193575344
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_39_2_qualimap_bamqc | Tehran_39_2	/home/santang3/scratch/glue/results/bam/final/Tehran_39_2_merged_sorted_dupsMarked.bam	9902237.0	9716190.0	1405313403.0	1402212734.0	176337.8494	279.0	12.9853	0.0186	1.5278	98.12116191523188
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_39_3_qualimap_bamqc | Tehran_39_3	/home/santang3/scratch/glue/results/bam/final/Tehran_39_3_merged_sorted_dupsMarked.bam	6467109.0	2520072.0	361571236.0	360646903.0	313841.7973	393.0	11.1081	0.0229	0.3931	38.9675201082895
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_39_4_qualimap_bamqc | Tehran_39_4	/home/santang3/scratch/glue/results/bam/final/Tehran_39_4_merged_sorted_dupsMarked.bam	10170576.0	9604172.0	1306365850.0	1303500423.0	131725.7723	182.0	12.767	0.0188	1.4202	94.43095454967349
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_39_5_qualimap_bamqc | Tehran_39_5	/home/santang3/scratch/glue/results/bam/final/Tehran_39_5_merged_sorted_dupsMarked.bam	5503555.0	5411015.0	760237219.0	758590642.0	156949.6618	212.0	12.2989	0.0193	0.8265	98.31854137916311
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_39_6_qualimap_bamqc | Tehran_39_6	/home/santang3/scratch/glue/results/bam/final/Tehran_39_6_merged_sorted_dupsMarked.bam	15792007.0	15613572.0	1864768534.0	1861252678.0	32589.0912	120.0	12.4228	0.0165	2.0273	98.87009295271969
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_39_7_qualimap_bamqc | Tehran_39_7	/home/santang3/scratch/glue/results/bam/final/Tehran_39_7_merged_sorted_dupsMarked.bam	10914578.0	10612268.0	1528493158.0	1525103161.0	251316.6359	286.0	13.1185	0.0213	1.6617	97.23021815410546
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_39_8_qualimap_bamqc | Tehran_39_8	/home/santang3/scratch/glue/results/bam/final/Tehran_39_8_merged_sorted_dupsMarked.bam	12516335.0	11559648.0	1606362397.0	1603119672.0	172212.5979	192.0	13.0697	0.0197	1.7464	92.35649253555454
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_39_9_qualimap_bamqc | Tehran_39_9	/home/santang3/scratch/glue/results/bam/final/Tehran_39_9_merged_sorted_dupsMarked.bam	9849189.0	9406401.0	1343758654.0	1340606772.0	215780.3583	311.0	13.0825	0.021	1.4609	95.5043202034198
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_40_10_qualimap_bamqc | Tehran_40_10	/home/santang3/scratch/glue/results/bam/final/Tehran_40_10_merged_sorted_dupsMarked.bam	9244105.0	7774123.0	1126857030.0	1124243895.0	243825.605	370.0	13.1518	0.0203	1.2251	84.09816850847108
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_40_1_qualimap_bamqc | Tehran_40_1	/home/santang3/scratch/glue/results/bam/final/Tehran_40_1_merged_sorted_dupsMarked.bam	10266657.0	8892777.0	1236990998.0	1234306833.0	170345.3008	206.0	13.4873	0.0208	1.3448	86.61803934815393
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_40_2_qualimap_bamqc | Tehran_40_2	/home/santang3/scratch/glue/results/bam/final/Tehran_40_2_merged_sorted_dupsMarked.bam	8684949.0	6386493.0	740598913.0	739343476.0	31887.814	119.0	11.4055	0.0166	0.8051	73.53518138103057
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_40_3_qualimap_bamqc | Tehran_40_3	/home/santang3/scratch/glue/results/bam/final/Tehran_40_3_merged_sorted_dupsMarked.bam	7960287.0	6761209.0	943280382.0	941211082.0	160719.1775	230.0	13.463	0.0205	1.0255	84.93674913982373
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_40_4_qualimap_bamqc | Tehran_40_4	/home/santang3/scratch/glue/results/bam/final/Tehran_40_4_merged_sorted_dupsMarked.bam	8857546.0	7274798.0	1019729541.0	1017395361.0	188281.9082	241.0	13.3754	0.0219	1.1086	82.13107784029572
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_40_6_qualimap_bamqc | Tehran_40_6	/home/santang3/scratch/glue/results/bam/final/Tehran_40_6_merged_sorted_dupsMarked.bam	9734553.0	8271236.0	1179334896.0	1176895047.0	198637.7528	293.0	13.3868	0.0203	1.2821	84.96780489047623
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_40_7_qualimap_bamqc | Tehran_40_7	/home/santang3/scratch/glue/results/bam/final/Tehran_40_7_merged_sorted_dupsMarked.bam	7538421.0	6493976.0	939106197.0	937046623.0	212618.8605	322.0	12.946	0.0203	1.021	86.14504284119977
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_40_8_qualimap_bamqc | Tehran_40_8	/home/santang3/scratch/glue/results/bam/final/Tehran_40_8_merged_sorted_dupsMarked.bam	8537717.0	7848684.0	1123015559.0	1120418277.0	232395.0787	403.0	12.7507	0.0214	1.2209	91.92954041460966
home | santang3 | scratch | glue | results | qc | qualimap | Tehran_40_9_qualimap_bamqc | Tehran_40_9	/home/santang3/scratch/glue/results/bam/final/Tehran_40_9_merged_sorted_dupsMarked.bam	20969454.0	15200423.0	1710175120.0	1706883372.0	32699.2877	113.0	12.0617	0.0172	1.8592	72.48840623127336
home | santang3 | scratch | glue | results | qc | qualimap | Temuco_1_3_qualimap_bamqc | Temuco_1_3	/home/santang3/scratch/glue/results/bam/final/Temuco_1_3_merged_sorted_dupsMarked.bam	9055775.0	8194616.0	1146570396.0	1144023810.0	148848.5468	197.0	14.0526	0.0199	1.2465	90.49049915661553
home | santang3 | scratch | glue | results | qc | qualimap | Temuco_2_15_qualimap_bamqc | Temuco_2_15	/home/santang3/scratch/glue/results/bam/final/Temuco_2_15_merged_sorted_dupsMarked.bam	9535164.0	8794259.0	1219840542.0	1217183164.0	136872.3369	189.0	13.8632	0.0197	1.3262	92.22976133394245
home | santang3 | scratch | glue | results | qc | qualimap | Temuco_44_5_qualimap_bamqc | Temuco_44_5	/home/santang3/scratch/glue/results/bam/final/Temuco_44_5_merged_sorted_dupsMarked.bam	10662426.0	8555736.0	1202802387.0	1200098576.0	171010.0245	214.0	14.2853	0.0196	1.3076	80.24192618077724
home | santang3 | scratch | glue | results | qc | qualimap | Temuco_46_3_qualimap_bamqc | Temuco_46_3	/home/santang3/scratch/glue/results/bam/final/Temuco_46_3_merged_sorted_dupsMarked.bam	9593275.0	9351698.0	1311135708.0	1308198246.0	181142.0589	212.0	13.6789	0.0207	1.4254	97.4818088713187
home | santang3 | scratch | glue | results | qc | qualimap | Temuco_47_1_qualimap_bamqc | Temuco_47_1	/home/santang3/scratch/glue/results/bam/final/Temuco_47_1_merged_sorted_dupsMarked.bam	8019071.0	7733828.0	1082393044.0	1080064132.0	171879.8434	216.0	13.4054	0.0199	1.1767	96.4429420814456
home | santang3 | scratch | glue | results | qc | qualimap | Temuco_5_7_qualimap_bamqc | Temuco_5_7	/home/santang3/scratch/glue/results/bam/final/Temuco_5_7_merged_sorted_dupsMarked.bam	8636172.0	8104977.0	1111694656.0	1109112766.0	130773.1868	174.0	13.5371	0.0197	1.2086	93.84918456927444
home | santang3 | scratch | glue | results | qc | qualimap | Thessa_1_10_qualimap_bamqc | Thessa_1_10	/home/santang3/scratch/glue/results/bam/final/Thessa_1_10_merged_sorted_dupsMarked.bam	7961704.0	7532453.0	1073765203.0	1071709739.0	92372.5514	221.0	13.1682	0.015	1.1673	94.60855364630486
home | santang3 | scratch | glue | results | qc | qualimap | Thessa_1_11_qualimap_bamqc | Thessa_1_11	/home/santang3/scratch/glue/results/bam/final/Thessa_1_11_merged_sorted_dupsMarked.bam	8230349.0	7666827.0	1048013333.0	1045616574.0	119989.3441	185.0	13.2392	0.0192	1.1394	93.15312145329439
home | santang3 | scratch | glue | results | qc | qualimap | Thessa_1_14_qualimap_bamqc | Thessa_1_14	/home/santang3/scratch/glue/results/bam/final/Thessa_1_14_merged_sorted_dupsMarked.bam	7651602.0	7409247.0	1033234861.0	1030930411.0	157694.2286	186.0	13.4125	0.021	1.1233	96.8326240700967
home | santang3 | scratch | glue | results | qc | qualimap | Thessa_1_15_qualimap_bamqc | Thessa_1_15	/home/santang3/scratch/glue/results/bam/final/Thessa_1_15_merged_sorted_dupsMarked.bam	6407198.0	6163027.0	839356036.0	837715502.0	65753.8675	157.0	12.9371	0.019	0.9125	96.18911418064495
home | santang3 | scratch | glue | results | qc | qualimap | Thessa_1_16_qualimap_bamqc | Thessa_1_16	/home/santang3/scratch/glue/results/bam/final/Thessa_1_16_merged_sorted_dupsMarked.bam	5236402.0	5077474.0	709356214.0	707746382.0	148974.9719	217.0	12.5633	0.0189	0.7712	96.96493890270457
home | santang3 | scratch | glue | results | qc | qualimap | Thessa_1_17_qualimap_bamqc | Thessa_1_17	/home/santang3/scratch/glue/results/bam/final/Thessa_1_17_merged_sorted_dupsMarked.bam	6460122.0	6089666.0	860537149.0	858480453.0	144504.6751	205.0	13.1067	0.0198	0.9355	94.26549529559968
home | santang3 | scratch | glue | results | qc | qualimap | Thessa_1_1_qualimap_bamqc | Thessa_1_1	/home/santang3/scratch/glue/results/bam/final/Thessa_1_1_merged_sorted_dupsMarked.bam	9888085.0	9609035.0	1320994576.0	1317774155.0	149707.7993	188.0	13.435	0.0196	1.4361	97.17791665423589
home | santang3 | scratch | glue | results | qc | qualimap | Thessa_1_2_qualimap_bamqc | Thessa_1_2	/home/santang3/scratch/glue/results/bam/final/Thessa_1_2_merged_sorted_dupsMarked.bam	7725410.0	7375740.0	1044889176.0	1042305699.0	156715.3103	218.0	13.2578	0.02	1.136	95.47376773530466
home | santang3 | scratch | glue | results | qc | qualimap | Thessa_1_3_qualimap_bamqc | Thessa_1_3	/home/santang3/scratch/glue/results/bam/final/Thessa_1_3_merged_sorted_dupsMarked.bam	9083610.0	8790429.0	1241559352.0	1238699438.0	152542.4849	200.0	13.5022	0.0203	1.3498	96.77241757407022
